2023-04-22 20:39:24.372794-03:00, 1415087.686512421, A111ZZN
2023-04-22 20:39:25.047690-03:00, 1415088.318654228, AA000AA
2023-04-22 20:39:26.330667-03:00, 1415089.599914379, MWW369
2023-04-22 20:39:31.637537-03:00, 1415094.841215994, A111ZZN
2023-04-22 20:39:32.314016-03:00, 1415095.591760438, AA000AA
2023-04-22 20:39:33.546005-03:00, 1415096.83099454, MWW369
2023-04-22 20:39:33.874271-03:00, 1415097.17296882, AA000AA
2023-04-22 20:39:38.547620-03:00, 1415101.831730633, MWW369
2023-04-22 20:39:38.879449-03:00, 1415102.16846869, A111ZZN
2023-04-22 20:39:39.219554-03:00, 1415102.501660494, AA000AA
2023-04-22 20:39:39.219554-03:00, 1415102.501660494, MWW369
2023-04-22 20:39:40.732969-03:00, 1415104.032123245, MWW369
2023-04-22 20:39:44.023498-03:00, 1415107.365411202, AA000AA
2023-04-22 20:39:47.684104-03:00, 1415110.974930637, MWW369
2023-04-22 20:39:48.470681-03:00, 1415111.825973181, AA000AA
2023-04-22 20:39:52.253930-03:00, 1415115.483043893, MWW369
2023-04-22 20:39:52.923672-03:00, 1415116.194324637, A111ZZN
2023-04-22 20:39:53.270782-03:00, 1415116.548859606, MWW369
2023-04-22 20:39:54.176884-03:00, 1415117.477458196, MWW369
2023-04-22 20:39:57.216243-03:00, 1415120.522066775, AA000AA
2023-04-22 20:39:59.565669-03:00, 1415122.877876745, A111ZZN
2023-04-22 20:40:00.229779-03:00, 1415123.523554619, AA000AA
2023-04-22 20:40:00.229779-03:00, 1415123.523554619, MWW369
2023-04-22 20:40:01.653502-03:00, 1415124.763740456, MWW369
2023-04-22 20:40:07.724748-03:00, 1415131.010727429, A111ZZN
2023-04-22 20:40:08.068437-03:00, 1415131.362662615, A111ZZN
2023-04-22 20:40:08.428723-03:00, 1415131.693903768, AA000AA
2023-04-22 20:40:14.827405-03:00, 1415138.099819447, MWW369
2023-04-22 20:40:14.827405-03:00, 1415138.099819447, A111ZZN
2023-04-22 20:40:15.525360-03:00, 1415138.784344752, AA000AA
2023-04-22 20:40:15.525360-03:00, 1415138.784344752, MWW365
2023-04-22 20:40:16.810957-03:00, 1415140.082635429, MWW369
2023-04-22 20:40:21.912908-03:00, 1415145.194936567, MWW369
2023-04-22 20:40:21.912908-03:00, 1415145.194936567, A111ZZN
2023-04-22 20:40:22.673450-03:00, 1415145.866831918, AA000AA
2023-04-22 20:40:28.852263-03:00, 1415152.152434857, A111ZZN
2023-04-22 20:40:28.852263-03:00, 1415152.152434857, MWW369
2023-04-22 20:40:29.515005-03:00, 1415152.800353885, MWW369
2023-04-22 20:40:29.515005-03:00, 1415152.800353885, AA000AA
2023-04-22 20:40:31.108445-03:00, 1415154.387797038, MWW369
2023-04-22 20:40:31.394347-03:00, 1415154.738482889, AA000AA
2023-04-22 20:40:35.772858-03:00, 1415159.045727508, MWW369
2023-04-22 20:40:36.412422-03:00, 1415159.713058273, AA000AA
2023-04-22 20:40:36.747749-03:00, 1415160.039575925, A111ZZN
2023-04-22 20:40:38.004673-03:00, 1415161.250532163, MWW369
2023-04-22 20:40:40.670761-03:00, 1415163.998775307, AA000AA
2023-04-22 20:40:42.999230-03:00, 1415166.221034647, MWW369
2023-04-22 20:40:43.344803-03:00, 1415166.620155408, AA000AA
2023-04-22 20:40:44.630670-03:00, 1415167.905481348, MWW369
2023-04-22 20:40:45.803350-03:00, 1415169.131158608, AA000AA
2023-04-22 20:40:50.084392-03:00, 1415173.351395514, MWW369
2023-04-22 20:40:50.415391-03:00, 1415173.705732235, A111ZZN
2023-04-22 20:40:50.755859-03:00, 1415174.043156825, AA000AA
2023-04-22 20:40:51.962204-03:00, 1415175.239857079, MWW369
2023-04-22 20:40:54.926321-03:00, 1415178.245694317, AA000AA
2023-04-22 20:40:56.973933-03:00, 1415180.268212051, MWW369
2023-04-22 20:40:56.973933-03:00, 1415180.268212051, A111ZZN
2023-04-22 20:40:57.645624-03:00, 1415180.925907064, AA000AA
2023-04-22 20:40:59.184354-03:00, 1415182.439239122, MWW369
2023-04-22 20:41:05.336738-03:00, 1415188.632485452, MWW369
2023-04-22 20:41:06.013198-03:00, 1415189.276541185, AA000AA
2023-04-22 20:41:12.319312-03:00, 1415195.606513768, MWW369
2023-04-22 20:41:12.319312-03:00, 1415195.606513768, A111ZZN
2023-04-22 20:41:12.988767-03:00, 1415196.285589204, AA000AA
2023-04-22 20:41:14.248487-03:00, 1415197.526137217, MWW369
2023-04-22 20:41:19.178692-03:00, 1415202.480106285, A111ZZN
2023-04-22 20:41:19.949314-03:00, 1415203.19950705, AA000AA
2023-04-22 20:41:21.183024-03:00, 1415204.470545613, MWW369
2023-04-22 20:41:21.507059-03:00, 1415204.80802102, AA000AA
2023-04-22 20:41:26.363035-03:00, 1415209.628113642, MWW369
2023-04-22 20:41:26.689335-03:00, 1415209.98694776, A111ZZN
2023-04-22 20:41:27.053344-03:00, 1415210.314698302, AA000AA
2023-04-22 20:41:27.053344-03:00, 1415210.314698302, MWW369
2023-04-22 20:41:28.669370-03:00, 1415211.962610209, MWW369
2023-04-22 20:41:31.916667-03:00, 1415215.257260907, AA000AA
2023-04-22 20:41:35.721136-03:00, 1415218.990146882, MWW369
2023-04-22 20:41:36.571684-03:00, 1415219.923350867, AA000AA
2023-04-22 20:41:40.544739-03:00, 1415223.807620284, MWW369
2023-04-22 20:41:41.209798-03:00, 1415224.488577289, A111ZZN
2023-04-22 20:41:41.546474-03:00, 1415224.835358618, MWW369
2023-04-22 20:41:42.429747-03:00, 1415225.731975724, MWW369
2023-04-22 20:41:45.622254-03:00, 1415228.950984229, AA000AA
2023-04-22 20:41:47.920527-03:00, 1415231.217717936, A111ZZN
2023-04-22 20:41:48.762019-03:00, 1415231.893939282, AA000AA
2023-04-22 20:41:48.762019-03:00, 1415231.893939282, MWW369
2023-04-22 20:41:50.097909-03:00, 1415233.258558724, MWW369
2023-04-22 20:41:55.050074-03:00, 1415238.281536561, A111ZZN
